year,month,day,price,downpmt,monthdue,payment_left,monthly_payment,pmttype,credit_score,age,gender,default
2021,1,19,452.03,100,18,352.03,19.55722222,5,0,37,1,0
2021,1,17,654,30,8,624,78,5,3,37,1,0
2021,8,25,544.63,100,39.93,444.63,11.13523666,4,1,37,2,0
2021,7,10,1254,300,4,954,238.5,5,6,37,1,0
2021,5,23,520.79,50,4,470.79,117.6975,3,1,37,1,0
2021,3,13,1553,275,4,1278,319.5,3,3,37,1,0
2021,5,23,586.16,25,8,561.16,70.145,3,1,37,1,0
2021,6,24,2079.75,2079.75,8,0,0,5,4,37,1,0
2021,10,19,808.34,250,3,558.34,186.1133333,4,1,37,1,0
2021,10,6,1383,150,2,1233,616.5,5,0,37,2,0
2021,12,1,1746,150,6.56,1596,243.2926829,4,3,37,2,0
2021,5,7,1719.12,250,8,1469.12,183.64,4,0,37,2,0
2021,7,18,597.2,24,5.5,573.2,104.2181818,4,1,37,2,0
2021,8,11,1273,100,8,1173,146.625,5,0,37,1,0
2021,1,23,1304,150,8,1154,144.25,5,0,37,1,0
2021,10,22,904,904,8,0,0,5,6,37,1,0
2021,5,16,1594.52,350,2,1244.52,622.26,5,3,37,2,0
2021,4,12,899,75,2.18,824,377.9816514,4,3,37,1,0
2021,2,23,1148,275,2.18,873,400.4587156,5,3,37,2,0
2021,5,25,685.86,25,8,660.86,82.6075,3,1,37,2,0
2021,6,21,979,150,5.5,829,150.7272727,5,0,38,1,0
2021,6,11,899,200,5.5,699,127.0909091,4,0,38,2,0
2021,7,21,599,599,13,0,0,1,3,38,2,0
2021,6,16,691.44,100,28,591.44,21.12285714,1,0,38,1,0
2021,8,13,212.93,25,35.31,187.93,5.322288304,1,4,38,2,0
2021,3,11,1228,1228,6,0,0,1,1,38,2,0
2021,9,25,979,150,5.5,829,150.7272727,5,0,38,1,0
2021,5,9,529.34,529.34,8,0,0,1,0,38,1,0
2021,1,5,733.79,56.5,6,677.29,112.8816667,4,8,38,1,0
2021,11,4,859,5,5.5,854,155.2727273,4,0,38,1,0
2021,1,24,1179,44,5.5,1135,206.3636364,4,2,38,1,0
2021,2,24,814.95,814.95,13,0,0,1,0,38,1,0
2021,7,4,1018.16,150,5.5,868.16,157.8472727,5,1,38,2,0
2021,10,20,1018.16,150,5.5,868.16,157.8472727,1,2,38,1,0
2021,5,3,1428,100,10,1328,132.8,1,0,38,1,1
2021,12,22,1035.29,37,5.5,998.29,181.5072727,1,0,38,2,0
2021,10,23,773,773,10,0,0,1,6,38,1,0
2021,3,10,489,489,8,0,0,1,0,38,1,0
2021,9,14,499,499,10,0,0,1,6,38,2,0
2021,8,13,1428,75,5.5,1353,246,1,0,38,2,1
2021,10,17,648.42,11,5.96,637.42,106.9496644,1,0,38,1,1
2021,4,1,1228,75,5.5,1153,209.6363636,5,0,38,2,0
2021,6,22,429,214.5,10,214.5,21.45,4,5,38,2,0
2021,1,22,517.03,100,15.4,417.03,27.07987013,4,3,38,1,0
2021,8,23,1428,175,10,1253,125.3,4,1,38,1,0
2021,9,25,1228,150,2.75,1078,392,5,1,38,2,0
2021,3,23,1022,200,2.75,822,298.9090909,5,0,38,2,0
2021,1,18,158.69,158.69,8,0,0,1,0,38,1,0
2021,7,23,699,50,2.75,649,236,1,5,38,2,0
2021,9,6,979,979,6,0,0,1,0,38,2,0
2021,10,17,1047.53,150,2.75,897.53,326.3745455,1,0,38,1,0
2021,7,21,619.97,50,2.85,569.97,199.9894737,1,0,38,1,0
2021,2,1,1411.28,130,2.75,1281.28,465.92,3,1,38,2,0
2021,10,3,759,100,4.12,659,159.9514563,4,0,38,2,0
2021,3,13,1058,1058,11,0,0,1,0,38,2,0
2021,8,4,161.29,161.29,9,0,0,1,6,38,1,0
2021,11,22,1174.16,150,6,1024.16,170.6933333,5,0,38,2,0
2021,6,21,809,150,2.75,659,239.6363636,4,1,38,2,0
2021,6,22,983,50,8,933,116.625,1,0,38,1,1
2021,11,16,1104,75,11,1029,93.54545455,1,0,38,1,0
2021,1,11,411.35,411.35,6,0,0,1,0,38,1,0
2021,4,18,599,10,5.5,589,107.0909091,1,7,38,1,0
2021,10,25,1143.74,150,2.92,993.74,340.3219178,1,0,38,2,1
2021,10,4,1079,250,6,829,138.1666667,5,0,38,2,0
2021,6,6,1079,100,2.75,979,356,5,0,38,2,0
2021,6,6,159.43,159.43,10,0,0,1,0,38,2,0
2021,2,8,899,150,2.75,749,272.3636364,4,0,38,1,0
2021,9,3,899,899,6,0,0,5,0,38,2,0
2021,7,9,469,19,2.75,450,163.6363636,4,0,38,2,0
2021,6,5,489,244.5,8,244.5,30.5625,5,1,38,1,0
2021,10,15,539,25,5,514,102.8,1,1,38,2,1
2021,8,16,529.34,529.34,11,0,0,1,0,38,1,0
2021,7,8,1179,25,11,1154,104.9090909,1,0,38,1,1
2021,7,19,489,489,10,0,0,1,0,38,2,0
2021,4,21,914.16,250,6,664.16,110.6933333,5,0,38,1,0
2021,7,1,594.29,51,2.98,543.29,182.3120805,1,0,38,2,1
2021,6,14,1201.32,100,2.93,1101.32,375.8771331,1,0,38,1,1
2021,12,25,879,150,8.5,729,85.76470588,5,0,38,1,0
2021,12,6,1328,250,5.5,1078,196,5,0,38,2,0
2021,7,19,909,200,8,709,88.625,5,0,38,2,0
2021,8,24,517.12,50,5.5,467.12,84.93090909,1,3,38,1,0
2021,8,24,1143.74,100,6,1043.74,173.9566667,5,0,38,2,0
2021,12,17,1221.06,175,5.5,1046.06,190.1927273,4,0,38,1,0
2021,12,7,1328,664,6,664,110.6666667,5,7,38,1,0
2021,7,4,1221.06,610.53,6,610.53,101.755,5,3,38,2,0
2021,12,21,1128,150,5.5,978,177.8181818,1,1,38,1,0
2021,11,7,859,35,5.5,824,149.8181818,1,8,38,2,0
2021,3,11,549,50,5.5,499,90.72727273,4,6,38,1,0
2021,2,13,636.44,5,5.85,631.44,107.9384615,1,0,38,2,1
2021,4,21,627.29,627.29,7,0,0,1,6,38,1,0
2021,12,19,658.99,0,17,658.99,38.76411765,4,0,38,2,0
2021,9,9,1353,75,5.5,1278,232.3636364,1,1,38,1,0
2021,7,13,149,149,17,0,0,1,0,38,2,0
2021,12,3,549,100,5.5,449,81.63636364,4,3,38,2,0
2021,8,6,319.93,319.93,10.5,0,0,1,0,38,2,0
2021,6,16,1122.16,150,5.5,972.16,176.7563636,1,3,38,2,0
2021,12,24,599,150,8.5,449,52.82352941,1,0,38,1,0
2021,4,13,861.59,50,5.86,811.59,138.496587,1,1,38,2,1
2021,5,9,520.79,260.4,8,260.39,32.54875,5,1,38,1,0
2021,11,22,1108,30,5.5,1078,196,4,3,38,2,0
2021,9,8,1158,1158,6,0,0,1,0,38,2,0
2021,6,3,1128,275,8.5,853,100.3529412,3,0,38,2,0
2021,11,13,1328,175,10,1153,115.3,1,1,38,2,0
2021,3,10,747.93,150,19.5,597.93,30.66307692,4,0,38,2,0
2021,2,18,429,100,5.5,329,59.81818182,4,1,38,2,0
2021,8,19,1079,250,6,829,138.1666667,5,0,38,2,0
2021,10,2,1059.77,45,5.5,1014.77,184.5036364,1,0,38,2,0
2021,7,19,425.86,425.86,33,0,0,1,0,38,1,0
2021,2,3,782.99,782.99,6,0,0,1,4,38,1,0
2021,8,23,899,100,5.5,799,145.2727273,4,0,38,2,0
2021,7,17,940.53,940.53,6,0,0,1,0,38,1,0
2021,7,4,809,50,5.5,759,138,1,1,38,1,0
2021,6,3,699,699,3,0,0,1,1,38,1,0
2021,6,18,724.87,200,4.25,524.87,123.4988235,4,7,38,1,0
2021,9,13,837.86,55,4.33,782.86,180.7990762,5,0,38,1,1
2021,6,23,754.52,754.52,3,0,0,1,0,38,2,0
2021,12,7,1029,20,4,1009,252.25,1,0,38,2,1
2021,1,10,553.18,276.59,5.5,276.59,50.28909091,1,0,38,1,0
2021,4,19,862.16,19,4,843.16,210.79,5,4,38,1,0
2021,8,17,747.93,150,19.5,597.93,30.66307692,5,0,38,2,0
2021,3,21,729,150,4,579,144.75,1,0,38,2,0
2021,9,21,373.43,33.29,19,340.14,17.90210526,1,0,38,2,0
2021,4,13,539,350,12,189,15.75,5,0,38,1,0
2021,1,23,609,609,11,0,0,1,0,38,1,0
2021,4,12,859,100,5.5,759,138,5,4,38,1,0
2021,10,25,475.94,20,4.25,455.94,107.28,1,5,38,2,0
2021,7,25,978,489,6,489,81.5,5,5,38,2,0
2021,11,17,799,799,6,0,0,1,6,38,2,0
2021,12,23,1276.08,150,4,1126.08,281.52,1,0,38,1,0
2021,1,18,1227,1227,6,0,0,1,0,38,1,0
2021,8,7,1230.83,75,12,1155.83,96.31916667,4,1,38,2,0
2021,4,20,899,200,6,699,116.5,4,1,38,1,0
2021,12,10,523.23,523.23,9,0,0,1,1,38,1,0
2021,10,14,486.04,19,4,467.04,116.76,4,0,38,2,0
2021,12,22,449,19,4,430,107.5,1,1,38,2,0
2021,9,25,819.6,819.6,12.1,0,0,1,5,38,2,0
2021,2,9,958,30,4,928,232,5,0,38,1,0
2021,10,3,449,19,4,430,107.5,3,0,38,2,0
2021,9,10,928.79,928.79,11,0,0,1,0,38,1,0
2021,3,17,1060.67,75,12,985.67,82.13916667,4,0,38,2,0
2021,3,3,712.49,250,7,462.49,66.07,1,1,38,2,0
2021,1,16,2156,150,7,2006,286.5714286,1,0,38,2,0
2021,4,14,449,38,4,411,102.75,1,0,38,2,0
2021,2,13,862.16,20,4,842.16,210.54,1,3,38,1,0
2021,1,6,489,489,8,0,0,1,0,38,1,0
2021,2,23,475.94,38,4.24,437.94,103.2877358,1,1,38,1,1
2021,10,9,1029,50,5.5,979,178,4,2,38,2,0
2021,9,6,449,25,4,424,106,4,0,38,2,0
2021,6,13,478.19,38,4.25,440.19,103.5741176,4,0,38,1,0
2021,12,18,649,50,5,599,119.8,1,0,38,1,1
2021,3,9,449,50,4,399,99.75,4,0,38,1,0
2021,9,11,641.12,25,17,616.12,36.24235294,4,3,38,1,0
2021,4,21,759,150,9,609,67.66666667,5,0,38,2,0
2021,8,12,978,978,3,0,0,1,0,38,2,0
2021,11,25,729,729,6,0,0,1,4,38,1,0
2021,11,3,449,19,4,430,107.5,4,1,38,2,0
2021,9,15,449,19,4,430,107.5,5,0,38,2,0
2021,2,4,862.16,20,4,842.16,210.54,1,6,38,1,0
2021,10,5,609,250,6,359,59.83333333,4,0,38,2,0
2021,11,19,749,25,4,724,181,4,3,38,1,0
2021,11,15,449,20,4,429,107.25,1,0,38,2,1
2021,7,14,618.99,618.99,6,0,0,1,3,38,2,0
2021,9,19,1028,50,12,978,81.5,4,0,38,2,0
2021,2,16,629.5,50,4.25,579.5,136.3529412,4,1,38,1,0
2021,8,21,929,100,9,829,92.11111111,1,0,38,2,0
2021,7,12,978,978,3,0,0,1,7,38,1,0
2021,7,25,833.53,50,8.5,783.53,92.18,1,0,38,2,1
2021,2,8,929,125,3,804,268,5,0,38,1,0
2021,4,6,723.43,723.43,7,0,0,1,1,38,2,0
2021,11,23,345.72,28,28,317.72,11.34714286,1,1,38,1,0
2021,8,21,1128,275,5.5,853,155.0909091,1,6,38,1,0
2021,7,7,1036.68,100,17,936.68,55.09882353,1,5,38,2,0
2021,10,6,2258,100,5.5,2158,392.3636364,4,1,38,1,1
2021,11,9,909,100,6.5,809,124.4615385,4,1,38,1,0
2021,11,2,523.23,523.23,8,0,0,1,7,38,1,0
2021,10,23,879,100,8.5,779,91.64705882,1,0,38,1,1
2021,8,17,879,879,6,0,0,1,0,38,1,0
2021,1,3,1059.77,20,5.5,1039.77,189.0490909,3,0,38,2,0
2021,8,12,212.93,212.93,33,0,0,1,0,38,2,0
2021,4,8,899,150,2.75,749,272.3636364,1,4,38,2,0
2021,5,18,648.42,26,4,622.42,155.605,1,6,38,1,0
2021,7,13,1108,30,5.5,1078,196,3,0,38,2,0
2021,11,15,1148,100,2.75,1048,381.0909091,4,1,38,2,0
2021,5,10,1328,1328,6,0,0,1,6,38,2,0
2021,3,16,212.93,212.93,33,0,0,1,5,38,1,0
2021,5,6,1328,275,10,1053,105.3,5,1,38,1,0
2021,3,17,1005.64,50,5.5,955.64,173.7527273,4,4,38,1,0
2021,5,20,1079,150,5.5,929,168.9090909,5,1,38,1,0
2021,12,20,1309,5,5.5,1304,237.0909091,1,0,38,1,0
2021,12,15,1626,300,14,1326,94.71428571,3,7,38,1,0
2021,5,12,508.56,508.56,8,0,0,1,1,38,2,0
2021,8,3,1153,75,6,1078,179.6666667,4,0,38,2,0
2021,2,20,1128,100,12,1028,85.66666667,4,1,38,1,0
2021,9,11,1433.14,100,11,1333.14,121.1945455,5,0,38,2,0
2021,5,9,1209.78,1209.78,6,0,0,1,3,38,1,0
2021,4,21,523.23,261.62,8,261.61,32.70125,4,6,38,1,0
2021,2,15,1292.12,150,6,1142.12,190.3533333,4,1,38,1,0
2021,3,4,1301.37,125,9,1176.37,130.7077778,4,4,38,2,0
2021,6,7,738,738,8,0,0,1,0,38,2,0
2021,5,15,1192.86,1192.86,6,0,0,1,0,38,2,0
2021,1,15,983.68,51,17,932.68,54.86352941,1,0,38,2,1
2021,11,22,486.04,19,4,467.04,116.76,4,0,38,2,0
2021,11,8,449,5,4,444,111,4,0,38,2,0
2021,6,13,1005.64,50,12,955.64,79.63666667,4,1,38,2,0
2021,8,16,1129,50,6,1079,179.8333333,4,0,38,2,0
2021,5,25,449,19,4,430,107.5,4,0,38,2,0
2021,5,25,980.71,980.71,6,0,0,5,0,38,2,0
2021,10,22,1116.77,100,4.14,1016.77,245.5966184,4,1,38,2,0
2021,12,15,747.93,747.93,19.5,0,0,1,4,38,2,0
2021,3,7,449,19,5.5,430,78.18181818,1,3,38,1,0
2021,12,23,859,5,4,854,213.5,4,0,38,2,1
2021,11,23,673,100,4,573,143.25,4,0,38,1,0
2021,11,6,782.99,50,8.5,732.99,86.23411765,1,0,38,2,1
2021,6,12,1079,150,4,929,232.25,5,3,38,1,0
2021,1,12,942.99,150,4,792.99,198.2475,5,0,38,1,0
2021,10,3,1129,19,4,1110,277.5,5,0,38,1,0
2021,12,25,349,19,3,330,110,4,1,38,2,0
2021,11,19,1433.12,200,4,1233.12,308.28,5,0,38,2,0
2021,6,18,1328,1328,9,0,0,1,0,38,1,0
2021,1,19,381.65,19,4,362.65,90.6625,1,1,38,2,0
2021,12,1,1069,50,6,1019,169.8333333,4,0,38,2,0
2021,5,14,456.56,19,4,437.56,109.39,5,1,38,1,0
2021,1,23,1129,1129,6,0,0,1,0,38,1,0
2021,8,12,1129,150,4,979,244.75,5,6,38,2,0
2021,11,19,449,20,4,429,107.25,1,0,38,1,0
2021,2,4,862.16,100,9,762.16,84.68444444,4,6,38,1,0
2021,5,25,925.99,150,4,775.99,193.9975,4,4,38,1,0
2021,8,14,899,50,3,849,283,1,0,38,1,1
2021,8,19,153.77,153.77,9.25,0,0,1,1,38,1,0
2021,7,6,1070.16,50,4,1020.16,255.04,3,8,38,1,0
2021,6,4,1104,75,6,1029,171.5,5,1,38,1,0
2021,1,19,659,100,19,559,29.42105263,1,3,38,1,0
2021,1,2,1328,250,6,1078,179.6666667,5,0,38,2,0
2021,5,9,1378,1378,6,0,0,1,0,38,2,0
2021,5,6,1028,125,9,903,100.3333333,3,3,38,1,0
2021,12,22,1608,150,8.5,1458,171.5294118,1,5,38,1,0
2021,7,17,1078,50,4,1028,257,3,1,38,1,0
2021,4,4,439,19,4,420,105,5,0,38,2,0
2021,8,14,599,24,4,575,143.75,4,6,38,1,0
2021,11,23,2285.92,200,54,2085.92,38.62814815,5,7,38,1,0
2021,2,1,659,100,4,559,139.75,4,4,38,2,0
2021,4,25,924,75,17,849,49.94117647,1,6,38,1,0
2021,11,6,1209.78,100,17,1109.78,65.28117647,1,0,38,1,0
2021,9,21,1124,75,10,1049,104.9,3,0,38,2,0
2021,3,25,1481.54,150,7,1331.54,190.22,4,5,38,1,0
2021,6,15,879,100,5.5,779,141.6363636,5,0,38,2,0
2021,7,18,626.42,626.42,17.6,0,0,1,3,38,2,0
2021,2,18,1226.16,150,6,1076.16,179.36,4,0,38,1,0
2021,4,25,1148,1148,6,0,0,1,2,38,1,0
2021,6,14,1428,300,5.5,1128,205.0909091,1,0,38,2,1
2021,3,16,1238,150,5.5,1088,197.8181818,3,0,38,1,0
2021,8,6,929,50,5.5,879,159.8181818,4,3,38,1,0
2021,7,9,931.74,100,9,831.74,92.41555556,5,1,38,1,0
2021,7,9,599,25,5.5,574,104.3636364,1,0,38,2,1
2021,6,21,942.99,75,6,867.99,144.665,3,0,38,1,0
2021,2,25,1869.91,200,59,1669.91,28.30355932,3,0,38,2,0
2021,10,5,1445.73,100,9,1345.73,149.5255556,5,0,38,1,0
2021,9,17,979,39,5.5,940,170.9090909,5,3,38,2,1
2021,8,5,1803.45,1803.45,9,0,0,1,0,38,2,0
2021,9,8,156,156,96,0,0,1,0,38,1,0
2021,1,21,1495.52,150,6,1345.52,224.2533333,3,0,38,2,0
2021,3,8,1279,5,6,1274,212.3333333,3,0,38,1,0
2021,2,7,899,5,6,894,149,1,1,38,1,0
2021,11,13,499,100,8.5,399,46.94117647,5,0,38,2,0
2021,9,21,453.57,453.57,0,0,0,1,1,38,1,0
2021,4,10,1081.42,40,6.5,1041.42,160.2184615,1,0,38,2,1
2021,12,10,997.36,39,6,958.36,159.7266667,1,1,38,1,1
2021,10,17,1328,30,6,1298,216.3333333,3,1,38,2,1
2021,12,16,1333.48,150,6,1183.48,197.2466667,4,0,38,1,0
2021,6,25,1199,50,8.5,1149,135.1764706,1,1,38,2,0
2021,3,2,589.02,100,6,489.02,81.50333333,1,7,38,1,0
2021,7,1,862.99,75,15,787.99,52.53266667,5,2,38,2,0
2021,6,15,1058.94,5,6,1053.94,175.6566667,4,1,38,1,1
2021,3,14,419,419,0,0,0,1,7,38,2,0
2021,7,8,619,5,6,614,102.3333333,4,0,38,2,0
2021,11,15,929,100,17,829,48.76470588,1,7,38,1,0
2021,2,3,1666,500,9,1166,129.5555556,5,0,38,1,0
2021,8,24,1497,125,6,1372,228.6666667,3,3,38,2,0
2021,2,7,249,249,0,0,0,1,0,38,1,0
2021,2,20,350,350,0,0,0,1,0,38,2,0
2021,8,13,656.14,50,6,606.14,101.0233333,4,0,38,2,0
2021,9,5,999,100,3,899,299.6666667,4,3,38,2,0
2021,7,22,0,0,10,0,0,4,0,38,2,0
2021,3,8,619,100,6,519,86.5,1,6,38,1,0
2021,2,24,1248,100,3,1148,382.6666667,3,0,38,2,0
2021,2,12,349,349,0,0,0,1,0,38,2,0
2021,11,15,531.44,531.44,10,0,0,1,6,38,1,0
2021,1,5,949,50,4.25,899,211.5294118,4,0,38,2,0
2021,4,10,499,250,12,249,20.75,5,0,38,1,0
2021,12,10,439,25,4,414,103.5,1,1,38,2,0
2021,3,2,2117.88,50,6,2067.88,344.6466667,1,1,38,1,1
2021,1,2,662.33,30,6,632.33,105.3883333,1,1,38,1,1
2021,5,16,1279,150,14,1129,80.64285714,1,3,38,1,0
2021,3,17,439,219.5,8.5,219.5,25.82352941,5,6,38,2,0
2021,2,24,1149,100,14,1049,74.92857143,3,1,38,2,0
2021,7,4,1296.99,200,6,1096.99,182.8316667,5,1,38,2,0
2021,9,20,1148,175,6,973,162.1666667,4,1,38,2,0
2021,5,20,1076.43,5,6,1071.43,178.5716667,1,0,38,1,0
2021,5,1,899,100,12,799,66.58333333,4,0,38,2,0
2021,2,15,924,75,20,849,42.45,1,0,38,1,1
2021,4,10,999,5,6,994,165.6666667,1,0,38,1,1
2021,7,2,1765.71,125,6,1640.71,273.4516667,3,1,38,1,0
2021,9,19,899,150,10,749,74.9,5,3,38,1,0
2021,4,5,1179,50,10.25,1129,110.1463415,1,0,38,1,1
2021,9,9,499,499,10,0,0,1,5,38,2,0
2021,4,5,1128,50,6,1078,179.6666667,4,0,38,1,1
2021,4,22,249,249,12,0,0,1,1,38,1,0
2021,2,6,999,250,6,749,124.8333333,5,3,38,2,0
2021,12,21,1432.25,100,6,1332.25,222.0416667,4,0,38,2,0
2021,11,9,1099,100,9,999,111,4,4,38,2,0
2021,3,4,1487.81,100,6,1387.81,231.3016667,3,3,38,2,0
2021,2,23,899,150,9,749,83.22222222,5,1,38,1,0
2021,4,11,633,27,7,606,86.57142857,5,0,38,1,0
2021,1,10,1280.18,100,9,1180.18,131.1311111,5,1,38,1,0
2021,9,2,1528,100,14,1428,102,3,0,38,2,0
2021,7,11,954,75,7.5,879,117.2,5,0,38,1,0
2021,9,12,1495.52,150,14,1345.52,96.10857143,3,0,38,1,0
2021,6,14,798.99,250,6,548.99,91.49833333,5,0,38,2,0
2021,1,3,249,249,12,0,0,1,0,38,2,0
2021,9,15,540.17,270.09,5.5,270.08,49.10545455,1,3,38,2,0
2021,11,5,1267.44,150,6,1117.44,186.24,3,0,38,1,1
2021,5,23,799,799,5,0,0,1,1,38,1,0
2021,12,19,1254,50,9.5,1204,126.7368421,3,5,38,1,0
2021,11,6,499,499,5,0,0,1,1,38,1,0
2021,12,19,1646,225,6,1421,236.8333333,5,1,38,2,0
2021,2,20,1428.88,100,9.5,1328.88,139.8821053,1,1,38,2,0
2021,8,12,950.69,150,6,800.69,133.4483333,5,1,38,2,0
2021,11,1,1148,150,5,998,199.6,5,4,38,2,0
2021,4,14,1597,1597,4.5,0,0,1,0,38,2,0
2021,2,17,1306.67,75,9.5,1231.67,129.6494737,3,0,38,2,0
2021,6,21,930.81,75,15,855.81,57.054,4,7,38,1,0
2021,1,12,775.03,125,7,650.03,92.86142857,4,0,38,1,0
2021,10,7,874,75,20,799,39.95,1,1,38,2,0
2021,8,9,930.81,100,6,830.81,138.4683333,3,0,38,1,1
2021,11,13,453.68,100,41,353.68,8.626341463,4,4,38,1,0
2021,5,19,1319.31,150,6,1169.31,194.885,5,7,38,1,0
2021,11,23,1190.38,175,6,1015.38,169.23,5,0,38,2,0
2021,12,20,1104,50,6,1054,175.6666667,4,0,38,2,0
2021,8,14,1123,175,6,948,158,3,3,38,2,0
2021,5,25,1229,25,6,1204,200.6666667,3,0,38,2,1
2021,7,7,1123,100,15,1023,68.2,5,0,38,2,0
2021,3,6,937.37,25,5.97,912.37,152.8257956,3,0,38,1,1
2021,5,6,1329.12,100,15,1229.12,81.94133333,4,1,38,1,0
2021,11,15,1151.87,80,12.97,1071.87,82.64225135,1,0,38,1,0
2021,1,22,1602,100,6,1502,250.3333333,3,6,38,2,0
2021,4,2,754,75,7,679,97,3,0,38,1,0
2021,11,14,1123,175,7,948,135.4285714,4,0,38,1,0
2021,8,8,754,28,7,726,103.7142857,4,5,38,1,0
2021,11,13,999,150,15,849,56.6,3,3,38,2,0
2021,12,2,1143.81,150,7,993.81,141.9728571,3,3,38,1,0
2021,10,14,1022.99,100,7,922.99,131.8557143,4,0,38,2,0
2021,4,15,926.44,250,7,676.44,96.63428571,5,7,38,1,0
2021,1,7,149,149,20,0,0,1,8,38,1,0
2021,6,5,917,275,7,642,91.71428571,5,1,38,2,0
2021,10,11,1162.61,21,6.95,1141.61,164.2604317,3,3,38,1,1
2021,10,12,1272,300,9.5,972,102.3157895,1,1,38,2,0
2021,4,11,874,50,7,824,117.7142857,3,3,38,1,0
2021,8,12,1602,300,7,1302,186,4,1,38,1,0
2021,3,2,1074,250,7,824,117.7142857,4,8,38,2,0
2021,10,5,1003,45,7,958,136.8571429,3,0,38,2,1
2021,11,15,689.04,689.04,19,0,0,1,8,38,1,0
2021,12,16,1323,275,7,1048,149.7142857,5,6,38,1,0
2021,4,17,699,19,7,680,97.14285714,5,7,38,2,0
2021,3,25,1123,100,7,1023,146.1428571,3,5,38,1,0
2021,10,11,946.11,50,6.95,896.11,128.9366906,3,6,38,1,0
2021,8,20,754,20,7,734,104.8571429,4,0,38,2,0
2021,4,2,999,150,10,849,84.9,4,3,38,2,0
2021,8,4,619,5,7,614,87.71428571,3,7,38,1,0
2021,8,12,373.43,100,29,273.43,9.42862069,4,7,38,1,0
2021,9,10,212.93,212.93,33,0,0,1,5,38,2,0
2021,12,13,491.23,140,14,351.23,25.08785714,5,0,38,2,0
2021,7,5,1537.12,1537.12,9,0,0,1,8,38,2,0
2021,6,11,1107.24,150,9,957.24,106.36,4,1,38,1,0
2021,12,15,499,250,12,249,20.75,4,6,38,1,0
2021,3,15,1248,26,8,1222,152.75,5,2,38,2,0
2021,3,1,1199,25,8,1174,146.75,5,1,38,2,0
2021,4,12,1348,1348,8,0,0,5,1,38,1,0
2021,5,10,1243.79,50,7.95,1193.79,150.1622642,4,6,38,1,0
2021,11,3,1285,250,8,1035,129.375,5,1,38,1,0
2021,9,17,949,50,8,899,112.375,4,0,38,2,0
2021,2,9,1199,50,10.5,1149,109.4285714,3,3,38,2,0
2021,1,24,559.23,50,7.95,509.23,64.05408805,4,5,38,1,0
2021,11,4,619,25,10.5,594,56.57142857,3,6,38,1,0
2021,6,17,1281.86,100,4,1181.86,295.465,5,2,38,2,0
2021,5,9,1027.29,51,7.95,976.29,122.8037736,5,1,38,2,0
2021,4,14,1285,250,8,1035,129.375,5,6,38,1,0
2021,11,21,1198,50,8,1148,143.5,5,0,38,1,0
2021,4,6,1149,100,5.25,1049,199.8095238,3,4,38,2,0
2021,3,20,253.5,0,0,253.5,253.5,4,0,38,1,0
2021,6,19,1330.16,250,7,1080.16,154.3085714,3,2,38,2,0
2021,6,19,1129,150,4,979,244.75,5,7,38,2,0
2021,9,5,347.75,25,0,322.75,322.75,5,6,38,1,0
2021,6,17,1010.69,75,4,935.69,233.9225,3,3,38,1,0
2021,9,8,999,150,5.5,849,154.3636364,3,0,38,2,0
2021,5,22,899,5,8,894,111.75,5,1,38,1,0
2021,8,14,1299,1299,4.5,0,0,3,0,38,2,0
2021,1,10,499,150,8,349,43.625,3,6,38,2,0
2021,3,13,1445.73,100,9,1345.73,149.5255556,5,3,38,2,0
2021,9,4,510.14,25,3.98,485.14,121.8944724,3,1,38,1,1
2021,4,9,893.54,250,3.98,643.54,161.6934673,5,1,38,2,0
2021,7,1,439,5,6,434,72.33333333,4,7,38,2,0
2021,11,25,899,5,8,894,111.75,3,1,38,1,0
2021,1,1,1869.92,250,59,1619.92,27.45627119,5,6,38,1,0
2021,3,19,798.99,100,20,698.99,34.9495,5,5,38,1,0
2021,7,13,1428.88,175,9,1253.88,139.32,4,1,38,2,0
2021,4,21,1302.44,150,8,1152.44,144.055,5,4,38,1,0
2021,5,2,899,899,5,0,0,3,7,38,2,0
2021,6,17,1118,275,6,843,140.5,5,5,38,2,0
2021,9,11,899,25,8,874,109.25,3,6,38,1,0
2021,9,17,1148,175,8,973,121.625,4,5,38,2,0
2021,11,20,1297.92,20,8,1277.92,159.74,3,0,38,2,0
2021,11,24,737.99,737.99,14,0,0,3,0,38,1,0
2021,4,22,1279,300,9,979,108.7777778,5,4,38,2,0
2021,6,16,373.43,373.43,21,0,0,3,0,38,2,0
2021,10,9,1054.36,150,9,904.36,100.4844444,4,3,38,1,0
2021,7,2,774,50,15,724,48.26666667,4,1,38,2,0
2021,8,19,1278.87,100,23,1178.87,51.25521739,5,0,38,1,0
2021,8,24,1154,25,8,1129,141.125,3,1,38,1,0
2021,10,10,1137.38,100,4,1037.38,259.345,5,1,38,2,0
2021,5,23,1154,75,8,1079,134.875,3,0,38,2,0
2021,10,17,877.56,75,4,802.56,200.64,4,1,38,1,0
2021,2,15,540.17,540.17,8,0,0,3,1,38,2,0
2021,10,14,899,5,4,894,223.5,5,0,38,1,0
2021,10,23,874,25,26,849,32.65384615,5,0,38,1,0
2021,9,24,1198,175,19,1023,53.84210526,3,5,38,1,0
2021,1,2,899,75,10,824,82.4,4,0,38,2,0
2021,10,1,1129,150,8,979,122.375,5,6,38,1,0
2021,9,21,999,75,23,924,40.17391304,3,6,38,1,0
